🕘️更新时间,#genre#
陕西公共,http://117.32.84.216/rtp/239.112.205.22:5140$陕西电信组播源-cache:117.32.84.216
陕西公共,http://36.46.99.146/rtp/239.112.205.22:5140$陕西电信组播源-cache:36.46.99.146
陕西公共,http://222.90.31.200/rtp/239.112.205.22:5140$陕西电信组播源-cache:222.90.31.200
陕西公共,http://36.47.83.64/rtp/239.112.205.22:5140$陕西电信组播源-cache:36.47.83.64
陕西公共,http://219.145.20.41/rtp/239.112.205.22:5140$陕西电信组播源-cache:219.145.20.41
陕西公共,http://202.100.46.58/rtp/239.112.205.22:5140$陕西电信组播源-cache:202.100.46.58
陕西公共,http://117.32.84.215/rtp/239.112.205.22:5140$陕西电信组播源-cache:117.32.84.215
陕西公共,http://113.140.86.162/rtp/239.112.205.22:5140$陕西电信组播源-cache:113.140.86.162
陕西公共,http://124.116.170.138/rtp/239.112.205.22:5140$陕西电信组播源-cache:124.116.170.138
陕西公共,http://124.116.183.146/rtp/239.112.205.22:5140$陕西电信组播源-cache:124.116.183.146
陕西影视,http://117.32.84.216/rtp/239.112.205.21:5140$陕西电信组播源-cache:117.32.84.216
陕西影视,http://36.46.99.146/rtp/239.112.205.21:5140$陕西电信组播源-cache:36.46.99.146
陕西影视,http://222.90.31.200/rtp/239.112.205.21:5140$陕西电信组播源-cache:222.90.31.200
陕西影视,http://36.47.83.64/rtp/239.112.205.21:5140$陕西电信组播源-cache:36.47.83.64
陕西影视,http://219.145.20.41/rtp/239.112.205.21:5140$陕西电信组播源-cache:219.145.20.41
陕西影视,http://202.100.46.58/rtp/239.112.205.21:5140$陕西电信组播源-cache:202.100.46.58
陕西影视,http://117.32.84.215/rtp/239.112.205.21:5140$陕西电信组播源-cache:117.32.84.215
陕西影视,http://113.140.86.162/rtp/239.112.205.21:5140$陕西电信组播源-cache:113.140.86.162
陕西影视,http://124.116.170.138/rtp/239.112.205.21:5140$陕西电信组播源-cache:124.116.170.138
陕西影视,http://124.116.183.146/rtp/239.112.205.21:5140$陕西电信组播源-cache:124.116.183.146
汉中综合,http://117.32.84.216/rtp/239.112.205.215:5140$陕西电信组播源-cache:117.32.84.216
汉中综合,http://36.46.99.146/rtp/239.112.205.215:5140$陕西电信组播源-cache:36.46.99.146
汉中综合,http://222.90.31.200/rtp/239.112.205.215:5140$陕西电信组播源-cache:222.90.31.200
汉中综合,http://36.47.83.64/rtp/239.112.205.215:5140$陕西电信组播源-cache:36.47.83.64
汉中综合,http://219.145.20.41/rtp/239.112.205.215:5140$陕西电信组播源-cache:219.145.20.41
汉中综合,http://202.100.46.58/rtp/239.112.205.215:5140$陕西电信组播源-cache:202.100.46.58
汉中综合,http://117.32.84.215/rtp/239.112.205.215:5140$陕西电信组播源-cache:117.32.84.215
汉中综合,http://113.140.86.162/rtp/239.112.205.215:5140$陕西电信组播源-cache:113.140.86.162
汉中综合,http://124.116.170.138/rtp/239.112.205.215:5140$陕西电信组播源-cache:124.116.170.138
汉中综合,http://124.116.183.146/rtp/239.112.205.215:5140$陕西电信组播源-cache:124.116.183.146

☘️福建频道,#genre#
厦门卫视,http://120.46.94.97/rtp/225.1.8.166:4120$北京电信组播源-cache:120.46.94.97
厦门卫视,http://121.36.94.223/rtp/225.1.8.166:4120$北京电信组播源-cache:121.36.94.223
厦门卫视,http://123.56.167.23/rtp/225.1.8.166:4120$北京电信组播源-cache:123.56.167.23
厦门卫视,http://114.243.110.10/rtp/239.3.1.143:4120$北京联通组播源-cache:114.243.110.10
厦门卫视,http://123.115.117.13/rtp/239.3.1.143:4120$北京联通组播源-cache:123.115.117.13
厦门卫视,http://114.254.90.247/rtp/239.3.1.143:4120$北京联通组播源-cache:114.254.90.247
厦门卫视,http://114.243.109.124/rtp/239.3.1.143:4120$北京联通组播源-cache:114.243.109.124
厦门卫视,http://123.113.251.39/rtp/239.3.1.143:4120$北京联通组播源-cache:123.113.251.39
厦门卫视,http://123.122.162.179/rtp/239.3.1.143:4120$北京联通组播源-cache:123.122.162.179
厦门卫视,http://114.253.247.226/rtp/239.3.1.143:4120$北京联通组播源-cache:114.253.247.226
福建新闻,http://218.5.173.181/rtp/239.61.2.4:8018$福建电信组播源-cache:218.5.173.181
福建新闻,http://110.80.17.38/rtp/239.61.2.4:8018$福建电信组播源-cache:110.80.17.38
福建新闻,http://120.37.63.136/rtp/239.61.2.4:8018$福建电信组播源-cache:120.37.63.136
福建新闻,http://218.5.28.60/rtp/239.61.2.4:8018$福建电信组播源-cache:218.5.28.60
福建新闻,http://220.160.18.32/rtp/239.61.2.4:8018$福建电信组播源-cache:220.160.18.32
福建新闻,http://120.36.84.4/rtp/239.61.2.4:8018$福建电信组播源-cache:120.36.84.4
福建新闻,http://117.27.190.42/rtp/239.61.2.4:8018$福建电信组播源-cache:117.27.190.42
福建电视剧,http://218.5.173.181/rtp/239.61.2.5:8024$福建电信组播源-cache:218.5.173.181
福建电视剧,http://110.80.17.38/rtp/239.61.2.5:8024$福建电信组播源-cache:110.80.17.38
福建电视剧,http://120.37.63.136/rtp/239.61.2.5:8024$福建电信组播源-cache:120.37.63.136
福建电视剧,http://218.5.28.60/rtp/239.61.2.5:8024$福建电信组播源-cache:218.5.28.60
福建电视剧,http://220.160.18.32/rtp/239.61.2.5:8024$福建电信组播源-cache:220.160.18.32
福建电视剧,http://120.36.84.4/rtp/239.61.2.5:8024$福建电信组播源-cache:120.36.84.4
福建电视剧,http://117.27.190.42/rtp/239.61.2.5:8024$福建电信组播源-cache:117.27.190.42
福建综合,http://218.5.173.181/rtp/239.61.2.1:8000$福建电信组播源-cache:218.5.173.181
福建综合,http://110.80.17.38/rtp/239.61.2.1:8000$福建电信组播源-cache:110.80.17.38
福建综合,http://120.37.63.136/rtp/239.61.2.1:8000$福建电信组播源-cache:120.37.63.136
福建综合,http://218.5.28.60/rtp/239.61.2.1:8000$福建电信组播源-cache:218.5.28.60
福建综合,http://220.160.18.32/rtp/239.61.2.1:8000$福建电信组播源-cache:220.160.18.32
福建综合,http://120.36.84.4/rtp/239.61.2.1:8000$福建电信组播源-cache:120.36.84.4
福建综合,http://117.27.190.42/rtp/239.61.2.1:8000$福建电信组播源-cache:117.27.190.42
福建公共,http://218.5.173.181/rtp/239.61.2.3:8012$福建电信组播源-cache:218.5.173.181
福建公共,http://110.80.17.38/rtp/239.61.2.3:8012$福建电信组播源-cache:110.80.17.38
福建公共,http://120.37.63.136/rtp/239.61.2.3:8012$福建电信组播源-cache:120.37.63.136
福建公共,http://218.5.28.60/rtp/239.61.2.3:8012$福建电信组播源-cache:218.5.28.60
福建公共,http://220.160.18.32/rtp/239.61.2.3:8012$福建电信组播源-cache:220.160.18.32
福建公共,http://120.36.84.4/rtp/239.61.2.3:8012$福建电信组播源-cache:120.36.84.4
福建公共,http://117.27.190.42/rtp/239.61.2.3:8012$福建电信组播源-cache:117.27.190.42
福建旅游,http://218.5.173.181/rtp/239.61.2.6:8030$福建电信组播源-cache:218.5.173.181
福建旅游,http://110.80.17.38/rtp/239.61.2.6:8030$福建电信组播源-cache:110.80.17.38
福建旅游,http://120.37.63.136/rtp/239.61.2.6:8030$福建电信组播源-cache:120.37.63.136
福建旅游,http://218.5.28.60/rtp/239.61.2.6:8030$福建电信组播源-cache:218.5.28.60
福建旅游,http://220.160.18.32/rtp/239.61.2.6:8030$福建电信组播源-cache:220.160.18.32
福建旅游,http://120.36.84.4/rtp/239.61.2.6:8030$福建电信组播源-cache:120.36.84.4
福建旅游,http://117.27.190.42/rtp/239.61.2.6:8030$福建电信组播源-cache:117.27.190.42
福建体育,http://218.5.173.181/rtp/239.61.2.160:8948$福建电信组播源-cache:218.5.173.181
福建体育,http://110.80.17.38/rtp/239.61.2.160:8948$福建电信组播源-cache:110.80.17.38
福建体育,http://120.37.63.136/rtp/239.61.2.160:8948$福建电信组播源-cache:120.37.63.136
福建体育,http://218.5.28.60/rtp/239.61.2.160:8948$福建电信组播源-cache:218.5.28.60
福建体育,http://220.160.18.32/rtp/239.61.2.160:8948$福建电信组播源-cache:220.160.18.32
福建体育,http://120.36.84.4/rtp/239.61.2.160:8948$福建电信组播源-cache:120.36.84.4
福建体育,http://117.27.190.42/rtp/239.61.2.160:8948$福建电信组播源-cache:117.27.190.42
福建少儿,http://218.5.173.181/rtp/239.61.2.9:8048$福建电信组播源-cache:218.5.173.181
福建少儿,http://110.80.17.38/rtp/239.61.2.9:8048$福建电信组播源-cache:110.80.17.38
福建少儿,http://120.37.63.136/rtp/239.61.2.9:8048$福建电信组播源-cache:120.37.63.136
福建少儿,http://218.5.28.60/rtp/239.61.2.9:8048$福建电信组播源-cache:218.5.28.60
福建少儿,http://220.160.18.32/rtp/239.61.2.9:8048$福建电信组播源-cache:220.160.18.32
福建少儿,http://120.36.84.4/rtp/239.61.2.9:8048$福建电信组播源-cache:120.36.84.4
福建少儿,http://117.27.190.42/rtp/239.61.2.9:8048$福建电信组播源-cache:117.27.190.42

☘️河南频道,#genre#
梨园,http://222.219.183.103/rtp/239.200.200.101:8048$云南电信组播源-cache:222.219.183.103
梨园,http://175.31.21.146/rtp/239.37.0.088:5540$吉林电信组播源-cache:175.31.21.146
梨园,http://180.213.174.225/rtp/239.5.0.85:5000$天津电信组播源-cache:180.213.174.225
梨园,http://60.26.62.133/rtp/225.1.2.104:5002$天津联通组播源-cache:60.26.62.133
梨园,http://221.197.237.15/rtp/225.1.2.104:5002$天津联通组播源-cache:221.197.237.15
梨园,http://111.167.222.237/rtp/225.1.2.104:5002$天津联通组播源-cache:111.167.222.237
梨园,http://111.160.17.2/rtp/225.1.2.104:5002$天津联通组播源-cache:111.160.17.2
梨园,http://60.29.124.66/rtp/225.1.2.104:5002$天津联通组播源-cache:60.29.124.66
梨园,http://27.197.125.139/rtp/239.253.254.139:8000$山东联通组播源-cache:27.197.125.139
梨园,http://39.65.42.4/rtp/239.253.254.139:8000$山东联通组播源-cache:39.65.42.4
河南都市,http://42.233.245.118/rtp/225.1.4.52:1081$河南联通组播源-cache:42.233.245.118
河南都市,http://182.122.75.60/rtp/225.1.4.52:1081$河南联通组播源-cache:182.122.75.60
河南都市,http://115.60.241.249/rtp/225.1.4.52:1081$河南联通组播源-cache:115.60.241.249
河南都市,http://182.118.101.226/rtp/225.1.4.52:1081$河南联通组播源-cache:182.118.101.226
河南都市,http://125.42.172.115/rtp/225.1.4.52:1081$河南联通组播源-cache:125.42.172.115
河南都市,http://125.46.132.215/rtp/225.1.4.52:1081$河南联通组播源-cache:125.46.132.215
河南都市,http://61.136.67.238/rtp/225.1.4.52:1081$河南联通组播源-cache:61.136.67.238
河南都市,http://115.58.216.139/rtp/225.1.4.52:1081$河南联通组播源-cache:115.58.216.139
河南都市,http://61.163.181.78/rtp/225.1.4.52:1081$河南联通组播源-cache:61.163.181.78
河南民生,http://42.233.245.118/rtp/225.1.4.53:1082$河南联通组播源-cache:42.233.245.118
河南民生,http://182.122.75.60/rtp/225.1.4.53:1082$河南联通组播源-cache:182.122.75.60
河南民生,http://115.60.241.249/rtp/225.1.4.53:1082$河南联通组播源-cache:115.60.241.249
河南民生,http://182.118.101.226/rtp/225.1.4.53:1082$河南联通组播源-cache:182.118.101.226
河南民生,http://125.42.172.115/rtp/225.1.4.53:1082$河南联通组播源-cache:125.42.172.115
河南民生,http://125.46.132.215/rtp/225.1.4.53:1082$河南联通组播源-cache:125.46.132.215
河南民生,http://61.136.67.238/rtp/225.1.4.53:1082$河南联通组播源-cache:61.136.67.238
河南民生,http://115.58.216.139/rtp/225.1.4.53:1082$河南联通组播源-cache:115.58.216.139
河南民生,http://61.163.181.78/rtp/225.1.4.53:1082$河南联通组播源-cache:61.163.181.78

☘️河北频道,#genre#
邯郸科技教育,http://106.116.0.78/rtp/239.254.200.155:6000$河北电信组播源-cache:106.116.0.78
邯郸科技教育,http://111.224.185.146/rtp/239.254.200.155:6000$河北电信组播源-cache:111.224.185.146
邯郸科技教育,http://101.17.122.84/rtp/239.253.93.13:6166$河北联通组播源-cache:101.17.122.84
邯郸科技教育,http://121.29.215.87/rtp/239.253.93.13:6166$河北联通组播源-cache:121.29.215.87
邯郸科技教育,http://121.29.215.119/rtp/239.253.93.13:6166$河北联通组播源-cache:121.29.215.119
邯郸科技教育,http://101.75.215.34/rtp/239.253.93.13:6166$河北联通组播源-cache:101.75.215.34
邯郸科技教育,http://121.25.251.89/rtp/239.253.93.13:6166$河北联通组播源-cache:121.25.251.89
邯郸科技教育,http://120.0.27.232/rtp/239.253.93.13:6166$河北联通组播源-cache:120.0.27.232
邯郸科技教育,http://121.25.251.102/rtp/239.253.93.13:6166$河北联通组播源-cache:121.25.251.102
邯郸科技教育,http://121.29.169.47/rtp/239.253.93.13:6166$河北联通组播源-cache:121.29.169.47
邯郸公共,http://106.116.0.78/rtp/239.254.200.154:6000$河北电信组播源-cache:106.116.0.78
邯郸公共,http://111.224.185.146/rtp/239.254.200.154:6000$河北电信组播源-cache:111.224.185.146
邯郸公共,http://101.17.122.84/rtp/239.253.93.12:6165$河北联通组播源-cache:101.17.122.84
邯郸公共,http://121.29.215.87/rtp/239.253.93.12:6165$河北联通组播源-cache:121.29.215.87
邯郸公共,http://121.29.215.119/rtp/239.253.93.12:6165$河北联通组播源-cache:121.29.215.119
邯郸公共,http://101.75.215.34/rtp/239.253.93.12:6165$河北联通组播源-cache:101.75.215.34
邯郸公共,http://121.25.251.89/rtp/239.253.93.12:6165$河北联通组播源-cache:121.25.251.89
邯郸公共,http://120.0.27.232/rtp/239.253.93.12:6165$河北联通组播源-cache:120.0.27.232
邯郸公共,http://121.25.251.102/rtp/239.253.93.12:6165$河北联通组播源-cache:121.25.251.102
邯郸公共,http://121.29.169.47/rtp/239.253.93.12:6165$河北联通组播源-cache:121.29.169.47
衡水公共,http://106.116.0.78/rtp/239.254.200.149:6000$河北电信组播源-cache:106.116.0.78
衡水公共,http://111.224.185.146/rtp/239.254.200.149:6000$河北电信组播源-cache:111.224.185.146
衡水公共,http://101.17.122.84/rtp/239.253.93.7:6160$河北联通组播源-cache:101.17.122.84
衡水公共,http://121.29.215.87/rtp/239.253.93.7:6160$河北联通组播源-cache:121.29.215.87
衡水公共,http://121.29.215.119/rtp/239.253.93.7:6160$河北联通组播源-cache:121.29.215.119
衡水公共,http://101.75.215.34/rtp/239.253.93.7:6160$河北联通组播源-cache:101.75.215.34
衡水公共,http://121.25.251.89/rtp/239.253.93.7:6160$河北联通组播源-cache:121.25.251.89
衡水公共,http://120.0.27.232/rtp/239.253.93.7:6160$河北联通组播源-cache:120.0.27.232
衡水公共,http://121.25.251.102/rtp/239.253.93.7:6160$河北联通组播源-cache:121.25.251.102
衡水公共,http://121.29.169.47/rtp/239.253.93.7:6160$河北联通组播源-cache:121.29.169.47
石家庄都市,http://106.116.0.78/rtp/239.254.200.31:6000$河北电信组播源-cache:106.116.0.78
石家庄都市,http://111.224.185.146/rtp/239.254.200.31:6000$河北电信组播源-cache:111.224.185.146
石家庄都市,http://101.17.122.84/rtp/239.253.92.95:8122$河北联通组播源-cache:101.17.122.84
石家庄都市,http://121.29.215.87/rtp/239.253.92.95:8122$河北联通组播源-cache:121.29.215.87
石家庄都市,http://121.29.215.119/rtp/239.253.92.95:8122$河北联通组播源-cache:121.29.215.119
石家庄都市,http://101.75.215.34/rtp/239.253.92.95:8122$河北联通组播源-cache:101.75.215.34
石家庄都市,http://121.25.251.89/rtp/239.253.92.95:8122$河北联通组播源-cache:121.25.251.89
石家庄都市,http://120.0.27.232/rtp/239.253.92.95:8122$河北联通组播源-cache:120.0.27.232
石家庄都市,http://121.25.251.102/rtp/239.253.92.95:8122$河北联通组播源-cache:121.25.251.102
石家庄都市,http://121.29.169.47/rtp/239.253.92.95:8122$河北联通组播源-cache:121.29.169.47
石家庄生活,http://106.116.0.78/rtp/239.254.200.30:6000$河北电信组播源-cache:106.116.0.78
石家庄生活,http://111.224.185.146/rtp/239.254.200.30:6000$河北电信组播源-cache:111.224.185.146
石家庄生活,http://101.17.122.84/rtp/239.253.92.94:8121$河北联通组播源-cache:101.17.122.84
石家庄生活,http://121.29.215.87/rtp/239.253.92.94:8121$河北联通组播源-cache:121.29.215.87
石家庄生活,http://121.29.215.119/rtp/239.253.92.94:8121$河北联通组播源-cache:121.29.215.119
石家庄生活,http://101.75.215.34/rtp/239.253.92.94:8121$河北联通组播源-cache:101.75.215.34
石家庄生活,http://121.25.251.89/rtp/239.253.92.94:8121$河北联通组播源-cache:121.25.251.89
石家庄生活,http://120.0.27.232/rtp/239.253.92.94:8121$河北联通组播源-cache:120.0.27.232
石家庄生活,http://121.25.251.102/rtp/239.253.92.94:8121$河北联通组播源-cache:121.25.251.102
石家庄生活,http://121.29.169.47/rtp/239.253.92.94:8121$河北联通组播源-cache:121.29.169.47
石家庄新闻综合,http://106.116.0.78/rtp/239.254.200.157:6000$河北电信组播源-cache:106.116.0.78
石家庄新闻综合,http://111.224.185.146/rtp/239.254.200.157:6000$河北电信组播源-cache:111.224.185.146
石家庄新闻综合,http://101.17.122.84/rtp/239.253.92.149:6035$河北联通组播源-cache:101.17.122.84
石家庄新闻综合,http://121.29.215.87/rtp/239.253.92.149:6035$河北联通组播源-cache:121.29.215.87
石家庄新闻综合,http://121.29.215.119/rtp/239.253.92.149:6035$河北联通组播源-cache:121.29.215.119
石家庄新闻综合,http://101.75.215.34/rtp/239.253.92.149:6035$河北联通组播源-cache:101.75.215.34
石家庄新闻综合,http://121.25.251.89/rtp/239.253.92.149:6035$河北联通组播源-cache:121.25.251.89
石家庄新闻综合,http://120.0.27.232/rtp/239.253.92.149:6035$河北联通组播源-cache:120.0.27.232
石家庄新闻综合,http://121.25.251.102/rtp/239.253.92.149:6035$河北联通组播源-cache:121.25.251.102
石家庄新闻综合,http://121.29.169.47/rtp/239.253.92.149:6035$河北联通组播源-cache:121.29.169.47
石家庄娱乐,http://106.116.0.78/rtp/239.254.200.29:6000$河北电信组播源-cache:106.116.0.78
石家庄娱乐,http://111.224.185.146/rtp/239.254.200.29:6000$河北电信组播源-cache:111.224.185.146
石家庄娱乐,http://101.17.122.84/rtp/239.253.92.93:8120$河北联通组播源-cache:101.17.122.84
石家庄娱乐,http://121.29.215.87/rtp/239.253.92.93:8120$河北联通组播源-cache:121.29.215.87
石家庄娱乐,http://121.29.215.119/rtp/239.253.92.93:8120$河北联通组播源-cache:121.29.215.119
石家庄娱乐,http://101.75.215.34/rtp/239.253.92.93:8120$河北联通组播源-cache:101.75.215.34
石家庄娱乐,http://121.25.251.89/rtp/239.253.92.93:8120$河北联通组播源-cache:121.25.251.89
石家庄娱乐,http://120.0.27.232/rtp/239.253.92.93:8120$河北联通组播源-cache:120.0.27.232
石家庄娱乐,http://121.25.251.102/rtp/239.253.92.93:8120$河北联通组播源-cache:121.25.251.102
石家庄娱乐,http://121.29.169.47/rtp/239.253.92.93:8120$河北联通组播源-cache:121.29.169.47
河北都市,http://106.116.0.78/rtp/239.254.200.19:6000$河北电信组播源-cache:106.116.0.78
河北都市,http://111.224.185.146/rtp/239.254.200.19:6000$河北电信组播源-cache:111.224.185.146
河北都市,http://101.17.122.84/rtp/239.253.92.172:6002$河北联通组播源-cache:101.17.122.84
河北都市,http://121.29.215.87/rtp/239.253.92.172:6002$河北联通组播源-cache:121.29.215.87
河北都市,http://121.29.215.119/rtp/239.253.92.172:6002$河北联通组播源-cache:121.29.215.119
河北都市,http://101.75.215.34/rtp/239.253.92.172:6002$河北联通组播源-cache:101.75.215.34
河北都市,http://121.25.251.89/rtp/239.253.92.172:6002$河北联通组播源-cache:121.25.251.89
河北都市,http://120.0.27.232/rtp/239.253.92.172:6002$河北联通组播源-cache:120.0.27.232
河北都市,http://121.25.251.102/rtp/239.253.92.172:6002$河北联通组播源-cache:121.25.251.102
河北都市,http://121.29.169.47/rtp/239.253.92.172:6002$河北联通组播源-cache:121.29.169.47
河北农民,http://106.116.0.78/rtp/239.254.200.23:6000$河北电信组播源-cache:106.116.0.78
河北农民,http://111.224.185.146/rtp/239.254.200.23:6000$河北电信组播源-cache:111.224.185.146
河北农民,http://101.17.122.84/rtp/239.253.92.176:6006$河北联通组播源-cache:101.17.122.84
河北农民,http://121.29.215.87/rtp/239.253.92.176:6006$河北联通组播源-cache:121.29.215.87
河北农民,http://121.29.215.119/rtp/239.253.92.176:6006$河北联通组播源-cache:121.29.215.119
河北农民,http://101.75.215.34/rtp/239.253.92.176:6006$河北联通组播源-cache:101.75.215.34
河北农民,http://121.25.251.89/rtp/239.253.92.176:6006$河北联通组播源-cache:121.25.251.89
河北农民,http://120.0.27.232/rtp/239.253.92.176:6006$河北联通组播源-cache:120.0.27.232
河北农民,http://121.25.251.102/rtp/239.253.92.176:6006$河北联通组播源-cache:121.25.251.102
河北农民,http://121.29.169.47/rtp/239.253.92.176:6006$河北联通组播源-cache:121.29.169.47

☘️甘肃频道,#genre#
甘肃经济,http://42.92.195.166/rtp/239.255.30.253:8231$甘肃电信组播源-cache:42.92.195.166
甘肃公共,http://42.92.195.166/rtp/239.255.30.251:8231$甘肃电信组播源-cache:42.92.195.166
甘肃都市,http://42.92.195.166/rtp/239.255.30.252:8231$甘肃电信组播源-cache:42.92.195.166
嘉峪关综合,http://42.92.195.166/rtp/239.255.29.36:8231$甘肃电信组播源-cache:42.92.195.166
甘肃少儿,http://42.92.195.166/rtp/239.255.30.254:8231$甘肃电信组播源-cache:42.92.195.166

☘️新疆频道,#genre#
新疆卫视,http://222.67.177.132/rtp/239.45.1.116:5140$上海电信组播源-cache:222.67.177.132
新疆卫视,http://222.68.37.58/rtp/239.45.1.116:5140$上海电信组播源-cache:222.68.37.58
新疆卫视,http://58.37.123.53/rtp/239.45.1.116:5140$上海电信组播源-cache:58.37.123.53
新疆卫视,http://116.226.193.197/rtp/239.45.1.116:5140$上海电信组播源-cache:116.226.193.197
新疆卫视,http://116.237.125.143/rtp/239.45.1.116:5140$上海电信组播源-cache:116.237.125.143
新疆卫视,http://222.64.233.176/rtp/239.45.1.116:5140$上海电信组播源-cache:222.64.233.176
新疆卫视,http://222.70.21.43/rtp/239.45.1.116:5140$上海电信组播源-cache:222.70.21.43
新疆卫视,http://58.37.252.90/rtp/239.45.1.116:5140$上海电信组播源-cache:58.37.252.90
新疆卫视,http://116.235.85.69/rtp/239.45.1.116:5140$上海电信组播源-cache:116.235.85.69
新疆卫视,http://139.196.214.238/rtp/239.45.1.116:5140$上海电信组播源-cache:139.196.214.238

☘️山东频道,#genre#
山东少儿,http://113.120.193.39/rtp/239.21.1.208:5002$山东电信组播源-cache:113.120.193.39
山东少儿,http://47.104.102.192/rtp/239.21.1.208:5002$山东电信组播源-cache:47.104.102.192
山东少儿,http://113.128.128.56/rtp/239.21.1.208:5002$山东电信组播源-cache:113.128.128.56
山东少儿,http://113.120.193.44/rtp/239.21.1.208:5002$山东电信组播源-cache:113.120.193.44
山东少儿,http://139.129.231.228/rtp/239.21.1.208:5002$山东电信组播源-cache:139.129.231.228
山东少儿,http://27.197.125.139/rtp/239.253.254.25:8000$山东联通组播源-cache:27.197.125.139
山东少儿,http://39.65.42.4/rtp/239.253.254.25:8000$山东联通组播源-cache:39.65.42.4
山东少儿,http://27.193.89.99/rtp/239.253.254.25:8000$山东联通组播源-cache:27.193.89.99
山东少儿,http://27.214.219.131/rtp/239.253.254.25:8000$山东联通组播源-cache:27.214.219.131
山东少儿,http://123.130.84.106/rtp/239.253.254.25:8000$山东联通组播源-cache:123.130.84.106
山东新闻,http://113.120.193.39/rtp/239.21.1.140:5002$山东电信组播源-cache:113.120.193.39
山东新闻,http://47.104.102.192/rtp/239.21.1.140:5002$山东电信组播源-cache:47.104.102.192
山东新闻,http://113.128.128.56/rtp/239.21.1.140:5002$山东电信组播源-cache:113.128.128.56
山东新闻,http://113.120.193.44/rtp/239.21.1.140:5002$山东电信组播源-cache:113.120.193.44
山东新闻,http://139.129.231.228/rtp/239.21.1.140:5002$山东电信组播源-cache:139.129.231.228
山东新闻,http://27.197.125.139/rtp/239.253.254.23:8000$山东联通组播源-cache:27.197.125.139
山东新闻,http://39.65.42.4/rtp/239.253.254.23:8000$山东联通组播源-cache:39.65.42.4
山东新闻,http://27.193.89.99/rtp/239.253.254.23:8000$山东联通组播源-cache:27.193.89.99
山东新闻,http://27.214.219.131/rtp/239.253.254.23:8000$山东联通组播源-cache:27.214.219.131
山东新闻,http://123.130.84.106/rtp/239.253.254.23:8000$山东联通组播源-cache:123.130.84.106
山东国际,http://113.120.193.39/rtp/239.21.1.61:5002$山东电信组播源-cache:113.120.193.39
山东国际,http://47.104.102.192/rtp/239.21.1.61:5002$山东电信组播源-cache:47.104.102.192
山东国际,http://113.128.128.56/rtp/239.21.1.61:5002$山东电信组播源-cache:113.128.128.56
山东国际,http://113.120.193.44/rtp/239.21.1.61:5002$山东电信组播源-cache:113.120.193.44
山东国际,http://139.129.231.228/rtp/239.21.1.61:5002$山东电信组播源-cache:139.129.231.228
山东教育,http://222.219.183.103/rtp/239.200.201.77:8132$云南电信组播源-cache:222.219.183.103
山东教育,http://111.127.227.60/rtp/239.29.1.96:5001$内蒙古电信组播源-cache:111.127.227.60
山东教育,http://1.183.139.254/rtp/239.29.1.96:5001$内蒙古电信组播源-cache:1.183.139.254
山东教育,http://1.183.141.194/rtp/239.29.1.96:5001$内蒙古电信组播源-cache:1.183.141.194
山东教育,http://116.117.104.248/rtp/239.125.1.178:4130$内蒙古联通组播源-cache:116.117.104.248
山东教育,http://116.117.104.236/rtp/239.125.1.178:4130$内蒙古联通组播源-cache:116.117.104.236
山东教育,http://116.117.106.117/rtp/239.125.1.178:4130$内蒙古联通组播源-cache:116.117.106.117
山东教育,http://116.117.106.246/rtp/239.125.1.178:4130$内蒙古联通组播源-cache:116.117.106.246
山东教育,http://110.7.128.71/rtp/239.125.1.178:4130$内蒙古联通组播源-cache:110.7.128.71
山东教育,http://116.117.107.216/rtp/239.125.1.178:4130$内蒙古联通组播源-cache:116.117.107.216
山东居家购物,http://113.120.193.39/rtp/239.21.1.112:5002$山东电信组播源-cache:113.120.193.39
山东居家购物,http://47.104.102.192/rtp/239.21.1.112:5002$山东电信组播源-cache:47.104.102.192
山东居家购物,http://113.128.128.56/rtp/239.21.1.112:5002$山东电信组播源-cache:113.128.128.56
山东居家购物,http://113.120.193.44/rtp/239.21.1.112:5002$山东电信组播源-cache:113.120.193.44
山东居家购物,http://139.129.231.228/rtp/239.21.1.112:5002$山东电信组播源-cache:139.129.231.228
山东农科,http://113.120.193.39/rtp/239.21.1.183:5002$山东电信组播源-cache:113.120.193.39
山东农科,http://47.104.102.192/rtp/239.21.1.183:5002$山东电信组播源-cache:47.104.102.192
山东农科,http://113.128.128.56/rtp/239.21.1.183:5002$山东电信组播源-cache:113.128.128.56
山东农科,http://113.120.193.44/rtp/239.21.1.183:5002$山东电信组播源-cache:113.120.193.44
山东农科,http://139.129.231.228/rtp/239.21.1.183:5002$山东电信组播源-cache:139.129.231.228
山东农科,http://27.197.125.139/rtp/239.253.254.24:8000$山东联通组播源-cache:27.197.125.139
山东农科,http://39.65.42.4/rtp/239.253.254.24:8000$山东联通组播源-cache:39.65.42.4
山东农科,http://27.193.89.99/rtp/239.253.254.24:8000$山东联通组播源-cache:27.193.89.99
山东农科,http://27.214.219.131/rtp/239.253.254.24:8000$山东联通组播源-cache:27.214.219.131
山东农科,http://123.130.84.106/rtp/239.253.254.24:8000$山东联通组播源-cache:123.130.84.106
山东齐鲁,http://113.120.193.39/rtp/239.21.1.134:5002$山东电信组播源-cache:113.120.193.39
山东齐鲁,http://47.104.102.192/rtp/239.21.1.134:5002$山东电信组播源-cache:47.104.102.192
山东齐鲁,http://113.128.128.56/rtp/239.21.1.134:5002$山东电信组播源-cache:113.128.128.56
